year,lencat,majgear,R_REV,trev,prev,pshannonrev,pHHIrev,Shannonrev,eShannonrev,HHIrev,fleet_count
2009,30 to < 50,Scallop Dredge,12537833.3228755,719716928,.017420506,.07055492,3.0347404,1.8711795,6.4959536,2635.2798,30
2009,Less than 30',Gillnet,105778.9235253334,719716928,.00014697296,.0012970748,.00021601051,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Longline,2112917.388154626,719716928,.0029357616,.017117804,.08618696,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Other Dredge,325254.9425227046,719716928,.00045192064,.0034806945,.0020423227,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Longline,1873857.476052284,719716928,.0026036035,.015493677,.067787513,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Hand,658874.7360787988,719716928,.00091546372,.0064046574,.0083807381,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Purse Seine,5643552.931625366,719716928,.0078413505,.038017567,.61486781,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Clam Dredge,17857513.01458263,719716928,.024811856,.091715381,6.1562824,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Scallop Dredge,338596929.6176611,719716928,.47045848,.35474807,2213.3118,1.8711795,6.4959536,2635.2798,30
2009,50 to < 75',Pot,2418307.004319668,719716928,.0033600808,.019138316,.11290143,1.8711795,6.4959536,2635.2798,30
2009,Less than 30',Hand,540496.3474170864,719716928,.00075098465,.0054026777,.0056397794,1.8711795,6.4959536,2635.2798,30
2009,75 and above,OTH,551174.9475395679,719716928,.00076582184,.0054944353,.0058648307,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Hand,3209.017845153809,719716928,4.4587223e-06,.000054934349,1.9880204e-07,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Pot,16845671.11202835,719716928,.023405967,.08788389,5.4783931,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Bottom Trawl,59257155.22545853,719716928,.082333975,.20558558,67.788834,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Gillnet,37921867.65374109,719716928,.052689977,.155084,27.762337,1.8711795,6.4959536,2635.2798,30
2009,50 to < 75',Clam Dredge,2146634.072319508,719716928,.0029826087,.017343741,.088959552,1.8711795,6.4959536,2635.2798,30
2009,50 to < 75',Bottom Trawl,80078711.8426806,719716928,.11126418,.24431922,123.79717,1.8711795,6.4959536,2635.2798,30
2009,50 to < 75',OTH,446610.4060470462,719716928,.00062053622,.0045826142,.0038506519,1.8711795,6.4959536,2635.2798,30
2009,50 to < 75',Longline,602955.5244529247,719716928,.00083776761,.0059353905,.0070185456,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Midwater Trawl,197.3232479095459,719716928,2.7416786e-07,4.1425460e-06,7.5168016e-10,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Midwater Trawl,17616834.69983578,719716928,.02447745,.090811417,5.9914556,1.8711795,6.4959536,2635.2798,30
2009,50 to < 75',Gillnet,2860650.989208519,719716928,.0039746892,.021971321,.15798154,1.8711795,6.4959536,2635.2798,30
2009,50 to < 75',Scallop Dredge,95248972.05470541,719716928,.13234226,.2676442,175.14474,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Purse Seine,590571.3945665359,719716928,.00082056067,.0058305124,.0067331982,1.8711795,6.4959536,2635.2798,30
2009,Less than 30',Pot,836923.4780614376,719716928,.0011628509,.0078572445,.013522222,1.8711795,6.4959536,2635.2798,30
2009,30 to < 50,Clam Dredge,539042.0388197899,719716928,.00074896397,.0053901589,.0056094704,1.8711795,6.4959536,2635.2798,30
2009,75 and above,Pot,5134227.764231294,719716928,.0071336767,.035261255,.50889343,1.8711795,6.4959536,2635.2798,30
2010,Less than 30',Gillnet,87293.65021148324,757189632,.00011528638,.0010454274,.00013290948,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,OTH,101635.1808247846,757189632,.00013422685,.0011967638,.00018016847,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Pot,2122229.553250909,757189632,.0028027715,.016472299,.078555278,1.7544214,5.7801023,2921.4565,29
2010,75 and above,Midwater Trawl,16698377.5997982,757189632,.022053098,.084117182,4.8633914,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',OTH,492956.4547392428,757189632,.00065103435,.0047766054,.0042384574,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Scallop Dredge,103160367.8769256,757189632,.13624112,.27157339,185.61644,1.7544214,5.7801023,2921.4565,29
2010,75 and above,Bottom Trawl,61496982.12449938,757189632,.081217408,.20390651,65.962677,1.7544214,5.7801023,2921.4565,29
2010,75 and above,Hand,7358.461663246155,757189632,9.7181228e-06,.00011216189,9.4441913e-07,1.7544214,5.7801023,2921.4565,29
2010,Less than 30',Longline,39928.38924026489,757189632,.00005273235,.00051942846,.000027807007,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Bottom Trawl,16779065.85872203,757189632,.022159662,.084416829,4.9105062,1.7544214,5.7801023,2921.4565,29
2010,75 and above,Pot,4439604.927093506,757189632,.005863267,.030131612,.343779,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Scallop Dredge,11685218.18653619,757189632,.015432354,.064372808,2.3815756,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Longline,2097264.975570768,757189632,.0027698015,.016311305,.076718003,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Purse Seine,258599.4938964844,757189632,.00034152539,.0027260859,.001166396,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Purse Seine,187300.7426809072,757189632,.00024736306,.0020542645,.00061188481,1.7544214,5.7801023,2921.4565,29
2010,Less than 30',Pot,152897.9426071644,757189632,.00020192821,.0017179241,.00040775002,1.7544214,5.7801023,2921.4565,29
2010,75 and above,Clam Dredge,21414447.33809757,757189632,.028281486,.10083899,7.9984245,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Other Dredge,863590.4394421577,757189632,.0011405207,.0077284765,.013007874,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Pot,17379914.29289885,757189632,.022953186,.086632177,5.2684875,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Gillnet,34712126.17216071,757189632,.045843374,.14131333,21.01615,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Gillnet,2358166.791299462,757189632,.0031143676,.017975286,.096992858,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Midwater Trawl,328.617317199707,757189632,4.3399606e-07,6.3581424e-06,1.8835258e-09,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Bottom Trawl,75860608.05849957,757189632,.10018706,.23050199,100.37447,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Longline,796532.5646619797,757189632,.0010519591,.00721339,.01106618,1.7544214,5.7801023,2921.4565,29
2010,30 to < 50,Hand,1101490.090418056,757189632,.0014547084,.0095035369,.021161765,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Clam Dredge,2082006.885431767,757189632,.0027496505,.016212713,.07560578,1.7544214,5.7801023,2921.4565,29
2010,75 and above,Scallop Dredge,380282303.0523226,757189632,.50222862,.34588477,2522.3359,1.7544214,5.7801023,2921.4565,29
2010,Less than 30',Hand,520897.1416892409,757189632,.00068793487,.0050094156,.0047325436,1.7544214,5.7801023,2921.4565,29
2010,50 to < 75',Hand,10142.88094690442,757189632,.00001339543,.00015030472,1.7943754e-06,1.7544214,5.7801023,2921.4565,29
2011,30 to < 50,Longline,2301850.80107528,887038656,.0025949837,.015450987,.067339405,1.7181773,5.5743589,3027.4731,31
2011,75 and above,Hand,30201.31869482994,887038656,.000034047353,.00035027094,.000011592222,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Gillnet,3401203.171439588,887038656,.0038343347,.021333314,.14702122,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Pot,3018634.95680514,887038656,.0034030478,.019339805,.11580734,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Scallop Dredge,128768752.3714187,887038656,.14516701,.28015351,210.7346,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,Gillnet,36822173.073816,887038656,.041511349,.13208033,17.231922,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,Pot,15181567.27552806,887038656,.017114889,.069620058,2.9291942,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,Clam Dredge,156740.5661315918,887038656,.00017670094,.0015268819,.00031223221,1.7181773,5.5743589,3027.4731,31
2011,Less than 30',Gillnet,65189.35986870527,887038656,.000073490999,.00069951289,.00005400927,1.7181773,5.5743589,3027.4731,31
2011,75 and above,OTH,260419.5799369812,887038656,.00029358311,.0023878142,.00086191046,1.7181773,5.5743589,3027.4731,31
2011,75 and above,Clam Dredge,27055803.15315056,887038656,.030501267,.10644903,9.3032732,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,Hand,995185.7467647418,887038656,.0011219193,.0076208771,.012587029,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Hand,25263.82611048222,887038656,.000028481089,.00029809077,8.1117241e-06,1.7181773,5.5743589,3027.4731,31
2011,75 and above,Bottom Trawl,73429775.11134276,887038656,.082780808,.20625328,68.526619,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,Scallop Dredge,15960443.20483893,887038656,.017992951,.072291635,3.2374628,1.7181773,5.5743589,3027.4731,31
2011,Less than 30',Pot,133587.541887939,887038656,.00015059946,.0013254088,.00022680197,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,Purse Seine,474764.7024202347,887038656,.00053522439,.0040317513,.0028646514,1.7181773,5.5743589,3027.4731,31
2011,75 and above,Gillnet,61891.44675636292,887038656,.000069773108,.00066774694,.000048682865,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Longline,2102121.660165906,887038656,.0023698197,.014325421,.056160454,1.7181773,5.5743589,3027.4731,31
2011,Less than 30',Hand,378000.4008095115,887038656,.00042613747,.0033071458,.0018159314,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Bottom Trawl,84127123.18385631,887038656,.094840422,.22340226,89.94706,1.7181773,5.5743589,3027.4731,31
2011,75 and above,Midwater Trawl,9987063.458096266,887038656,.011258882,.050514076,1.2676241,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Purse Seine,276727.1430251002,887038656,.00031196739,.0025183917,.00097323651,1.7181773,5.5743589,3027.4731,31
2011,Less than 30',Bottom Trawl,8359.997428894043,887038656,9.4246143e-06,.00010906339,8.8823356e-07,1.7181773,5.5743589,3027.4731,31
2011,75 and above,Scallop Dredge,453946390.5611501,887038656,.51175493,.34282944,2618.9312,1.7181773,5.5743589,3027.4731,31
2011,75 and above,Pot,6300778.03913784,887038656,.0071031605,.035140865,.50454891,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,OTH,123096.7735867202,887038656,.00013877272,.0012326727,.00019257869,1.7181773,5.5743589,3027.4731,31
2011,Less than 30',Longline,1874.162336349487,887038656,2.1128305e-06,.000027609374,4.4640529e-08,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',Clam Dredge,1680651.664251328,887038656,.0018946769,.011877174,.035898007,1.7181773,5.5743589,3027.4731,31
2011,50 to < 75',OTH,1370005.073646605,887038656,.0015444705,.0099974722,.023853892,1.7181773,5.5743589,3027.4731,31
2011,30 to < 50,Bottom Trawl,18592985.45999772,887038656,.020960739,.081015438,4.3935256,1.7181773,5.5743589,3027.4731,31
2012,Less than 30',Pot,34248.78010898829,864046080,.000039637678,.00040175681,.000015711455,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Purse Seine,812040.7931137085,864046080,.00093981193,.0065503302,.0088324649,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Bottom Trawl,19216701.80251509,864046080,.022240367,.084643416,4.9463391,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Gillnet,9042.16325378418,864046080,.000010464909,.00012000617,1.0951431e-06,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Hand,608715.1002548635,864046080,.00070449378,.0051132375,.0049631149,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Clam Dredge,3211891.545976639,864046080,.0037172688,.020797249,.13818088,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Longline,1589588.050918579,864046080,.0018397028,.011586727,.033845063,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Scallop Dredge,18431610.0310421,864046080,.021331744,.082075141,4.5504332,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,OTH,195473.5008534044,864046080,.00022623042,.0018989682,.00051180203,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Hand,17555.98907524347,864046080,.000020318348,.00021951915,4.1283529e-06,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Purse Seine,347837.730505079,864046080,.00040256849,.0031471376,.0016206139,1.7359022,5.6740446,3009.4106,32
2012,Less than 30',Gillnet,117928.5311750472,864046080,.00013648407,.0012146131,.00018627902,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',OTH,1237028.216821894,864046080,.0014316692,.0093758786,.020496767,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Pot,3011284.924273849,864046080,.0034850975,.019723071,.12145905,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Midwater Trawl,12486299.11019897,864046080,.014450965,.061228652,2.0883038,1.7359022,5.6740446,3009.4106,32
2012,75 and above,OTH,436597.4245242774,864046080,.00050529413,.0038353694,.0025532215,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Hand,144276.8041225076,864046080,.00016697813,.001452317,.00027881697,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Gillnet,2821004.652459979,864046080,.0032648775,.018689899,.10659425,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Pot,3985655.472259521,864046080,.0046127811,.024811801,.2127775,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Pot,13350616.6682368,864046080,.015451279,.064432815,2.3874202,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Longline,486179.3634414673,864046080,.00056267757,.004210406,.0031660604,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Clam Dredge,28165850.08471489,864046080,.032597624,.11159848,10.626051,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Longline,1985350.315205216,864046080,.0022977367,.01396066,.052795939,1.7359022,5.6740446,3009.4106,32
2012,Less than 30',OTH,41167.76758599281,864046080,.000047645339,.00047415335,.000022700782,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Bottom Trawl,71577308.33489355,864046080,.08283969,.20634107,68.624146,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Clam Dredge,425847.6262817383,864046080,.00049285294,.0037532228,.0024290401,1.7359022,5.6740446,3009.4106,32
2012,Less than 30',Hand,402204.2560556829,864046080,.00046548937,.0035714305,.0021668035,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Bottom Trawl,80354077.65434422,864046080,.092997447,.22088598,86.485252,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Other Dredge,119724.7627477646,864046080,.00013856294,.0012310189,.00019199689,1.7359022,5.6740446,3009.4106,32
2012,30 to < 50,Gillnet,34732615.12385055,864046080,.040197641,.12919308,16.158503,1.7359022,5.6740446,3009.4106,32
2012,75 and above,Scallop Dredge,441729059.7258168,864046080,.51123321,.3430014,2613.594,1.7359022,5.6740446,3009.4106,32
2012,50 to < 75',Scallop Dredge,121961286.7925186,864046080,.14115137,.27636343,199.23709,1.7359022,5.6740446,3009.4106,32
2013,50 to < 75',Gillnet,1871251.537321515,709437376,.0026376557,.015662042,.069572277,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',Scallop Dredge,97380757.86696598,709437376,.13726477,.27258638,188.41618,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',OTH,420806.7202952802,709437376,.00059315556,.0044071777,.0035183353,1.7942405,6.0149045,2820.5776,27
2013,75 and above,Scallop Dredge,348610394.6305344,709437376,.49138996,.34914103,2414.6409,1.7942405,6.0149045,2820.5776,27
2013,75 and above,Hand,36686.03348445892,709437376,.000051711446,.00051038328,.000026740736,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Purse Seine,480431.2532806396,709437376,.00067720038,.0049418993,.0045860037,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Gillnet,24125667.28059141,709437376,.03400676,.11498352,11.564597,1.7942405,6.0149045,2820.5776,27
2013,75 and above,Midwater Trawl,19080521.07623262,709437376,.026895287,.097248092,7.2335644,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',Purse Seine,472171.8007936478,709437376,.00066555809,.0048684808,.0044296756,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',Clam Dredge,1707311.970405579,709437376,.0024065718,.01451055,.057915878,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',Longline,685712.7552337646,709437376,.00096655852,.0067096259,.0093423538,1.7942405,6.0149045,2820.5776,27
2013,Less than 30',Hand,290677.3440804482,709437376,.0004097294,.0031958949,.0016787818,1.7942405,6.0149045,2820.5776,27
2013,75 and above,Pot,4701108.027945518,709437376,.0066265301,.033243142,.439109,1.7942405,6.0149045,2820.5776,27
2013,75 and above,OTH,544636.5107348561,709437376,.000767702,.0055060424,.0058936635,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Hand,495722.2160473764,709437376,.00069875404,.005077295,.0048825722,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Pot,12504541.25984668,709437376,.017625997,.071180478,3.1067576,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,OTH,116597.7619576901,709437376,.00016435244,.0014320846,.00027011725,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Clam Dredge,2014709.617606997,709437376,.0028398696,.016652986,.080648594,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Scallop Dredge,16247335.32462507,709437376,.022901719,.086489335,5.2448874,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',Pot,6285145.810870573,709437376,.0088593382,.041871741,.78487873,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Longline,776806.1292463541,709437376,.0010949608,.0074643884,.011989392,1.7942405,6.0149045,2820.5776,27
2013,30 to < 50,Bottom Trawl,12830741.66035932,709437376,.018085798,.072571583,3.270961,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',Other Dredge,115557.4637598991,709437376,.00016288606,.001420767,.0002653187,1.7942405,6.0149045,2820.5776,27
2013,75 and above,Bottom Trawl,64840062.784794,709437376,.091396458,.21867046,83.533127,1.7942405,6.0149045,2820.5776,27
2013,75 and above,Clam Dredge,25968930.42253017,709437376,.036604967,.12107354,13.399236,1.7942405,6.0149045,2820.5776,27
2013,50 to < 75',Bottom Trawl,66810912.26882372,709437376,.094174504,.22249722,88.68837,1.7942405,6.0149045,2820.5776,27
2013,Less than 30',Gillnet,22180.41629610956,709437376,.000031264797,.0003243103,9.7748753e-06,1.7942405,6.0149045,2820.5776,27
2014,Less than 30',Longline,126675.8999971747,608864320,.00020805276,.0017638128,.00043285952,1.8355598,6.2686424,2712.1438,29
2014,50 to < 75',Clam Dredge,1445923.570615768,608864320,.0023747878,.014350479,.056396171,1.8355598,6.2686424,2712.1438,29
2014,75 and above,Gillnet,113.6638894081116,608864320,1.8668180e-07,2.8924217e-06,3.4850095e-10,1.8355598,6.2686424,2712.1438,29
2014,Less than 30',Hand,336387.8862082511,608864320,.00055248413,.0041442309,.0030523872,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Gillnet,23730061.04571946,608864320,.0389743,.12646587,15.18996,1.8355598,6.2686424,2712.1438,29
2014,50 to < 75',OTH,620576.4627595991,608864320,.001019236,.0070212134,.010388421,1.8355598,6.2686424,2712.1438,29
2014,75 and above,,341515.0424661636,608864320,.00056090503,.0041989121,.0031461446,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,OTH,317762.9438757151,608864320,.00052189449,.0039445022,.0027237386,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Pot,11496337.09233399,608864320,.018881608,.074951805,3.5651512,1.8355598,6.2686424,2712.1438,29
2014,Less than 30',Gillnet,19352.68523919582,608864320,.00003178489,.00032918082,.000010102793,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Longline,988669.0473053455,608864320,.0016237921,.010429602,.026367009,1.8355598,6.2686424,2712.1438,29
2014,75 and above,OTH,2884440.867717326,608864320,.0047374116,.025355879,.2244307,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Scallop Dredge,14352058.63853207,608864320,.023571851,.088340275,5.5563216,1.8355598,6.2686424,2712.1438,29
2014,50 to < 75',Gillnet,2753344.92247057,608864320,.0045220992,.024413815,.20449381,1.8355598,6.2686424,2712.1438,29
2014,Less than 30',Pot,103389.4359207451,608864320,.00016980703,.001474069,.00028834425,1.8355598,6.2686424,2712.1438,29
2014,50 to < 75',Longline,741840.2059373856,608864320,.0012183998,.008175727,.014844982,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Hand,468499.5699809492,608864320,.00076946465,.0055169198,.0059207585,1.8355598,6.2686424,2712.1438,29
2014,75 and above,Hand,715.1877673864365,608864320,1.1746258e-06,.000016038999,1.3797458e-08,1.8355598,6.2686424,2712.1438,29
2014,75 and above,Bottom Trawl,52453385.84115807,608864320,.086149551,.21121031,74.217453,1.8355598,6.2686424,2712.1438,29
2014,50 to < 75',Scallop Dredge,82932018.46582082,608864320,.13620771,.27154019,185.52542,1.8355598,6.2686424,2712.1438,29
2014,50 to < 75',Pot,4699093.759307563,608864320,.0077178013,.037541129,.59564453,1.8355598,6.2686424,2712.1438,29
2014,75 and above,Clam Dredge,19988242.64848995,608864320,.03282873,.11215775,10.777255,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Purse Seine,814305.4726104736,608864320,.0013374169,.0088497084,.01788684,1.8355598,6.2686424,2712.1438,29
2014,50 to < 75',Bottom Trawl,64435458.57870075,608864320,.10582893,.2376845,111.99761,1.8355598,6.2686424,2712.1438,29
2014,75 and above,Scallop Dredge,291588773.41409,608864320,.47890601,.352595,2293.5095,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Clam Dredge,97965.73149108887,608864320,.00016089912,.0014054108,.00025888527,1.8355598,6.2686424,2712.1438,29
2014,30 to < 50,Bottom Trawl,11924285.11343609,608864320,.019584469,.077026077,3.8355145,1.8355598,6.2686424,2712.1438,29
2014,75 and above,Midwater Trawl,15425179.0347271,608864320,.025334345,.093118772,6.4182906,1.8355598,6.2686424,2712.1438,29
2014,75 and above,Pot,3777922.628526688,608864320,.0062048677,.031535752,.38500383,1.8355598,6.2686424,2712.1438,29
2015,30 to < 50,Hand,1284933.562276155,611380032,.0021016938,.012956967,.044171166,1.7553611,5.7855363,2922.8643,29
2015,Less than 30',Pot,89560.9494484663,611380032,.00014648982,.0012932934,.00021459268,1.7553611,5.7855363,2922.8643,29
2015,50 to < 75',Clam Dredge,993835.3761482239,611380032,.0016255607,.010439192,.026424475,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Other Dredge,92634.40726268291,611380032,.0001515169,.0013325629,.00022957371,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,OTH,288878.933296442,611380032,.00047250304,.0036181761,.0022325914,1.7553611,5.7855363,2922.8643,29
2015,50 to < 75',Pot,1416895.078002214,611380032,.0023175357,.01406107,.053709716,1.7553611,5.7855363,2922.8643,29
2015,50 to < 75',Longline,1444096.036420822,611380032,.0023620268,.014286093,.055791706,1.7553611,5.7855363,2922.8643,29
2015,50 to < 75',Scallop Dredge,93309446.70396063,611380032,.15262103,.28689662,232.93179,1.7553611,5.7855363,2922.8643,29
2015,Less than 30',Longline,55826.16943740845,611380032,.000091311733,.00084931153,.000083378327,1.7553611,5.7855363,2922.8643,29
2015,50 to < 75',Bottom Trawl,58305056.46741933,611380032,.095366307,.22411367,90.947327,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Gillnet,19828850.8063674,611380032,.03243294,.11119895,10.518956,1.7553611,5.7855363,2922.8643,29
2015,75 and above,Gillnet,2746.628394126892,611380032,4.4925059e-06,.000055316676,2.0182610e-07,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Scallop Dredge,12907012.58230197,611380032,.021111276,.081446208,4.4568596,1.7553611,5.7855363,2922.8643,29
2015,50 to < 75',Gillnet,2492062.283914506,611380032,.0040761265,.022429327,.16614807,1.7553611,5.7855363,2922.8643,29
2015,75 and above,Clam Dredge,20292134.2837882,611380032,.033190705,.11303046,11.016229,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Clam Dredge,263835.0568008423,611380032,.00043154019,.003343638,.0018622694,1.7553611,5.7855363,2922.8643,29
2015,75 and above,Scallop Dredge,304818852.3576112,611380032,.49857509,.34700879,2485.7712,1.7553611,5.7855363,2922.8643,29
2015,75 and above,Midwater Trawl,4804667.764438152,611380032,.0078587253,.03808441,.61759561,1.7553611,5.7855363,2922.8643,29
2015,75 and above,Pot,7578354.972038269,611380032,.01239549,.05442144,1.5364817,1.7553611,5.7855363,2922.8643,29
2015,Less than 30',Hand,218698.5193377584,611380032,.00035771288,.0028387306,.0012795851,1.7553611,5.7855363,2922.8643,29
2015,75 and above,Bottom Trawl,54264770.83919629,611380032,.088757843,.21495761,78.779549,1.7553611,5.7855363,2922.8643,29
2015,75 and above,OTH,1563803.992852777,611380032,.0025578265,.015266636,.065424763,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Bottom Trawl,10099900.52870175,611380032,.016519841,.067784101,2.7290514,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Pot,10478686.07371137,611380032,.017139399,.069695234,2.9375901,1.7553611,5.7855363,2922.8643,29
2015,Less than 30',Gillnet,108974.8154539466,611380032,.00017824399,.0015386658,.0003177092,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Longline,562282.2740978599,611380032,.00091969356,.0064300098,.008458362,1.7553611,5.7855363,2922.8643,29
2015,30 to < 50,Purse Seine,1776752.327270508,611380032,.0029061341,.016974531,.084456153,1.7553611,5.7855363,2922.8643,29
2015,75 and above,Hand,552.0080089569092,611380032,9.0288853e-07,.000012566102,8.1520772e-09,1.7553611,5.7855363,2922.8643,29
2015,50 to < 75',OTH,2035961.745605707,611380032,.0033301082,.018997436,.11089621,1.7553611,5.7855363,2922.8643,29
2016,75 and above,Midwater Trawl,9781056.342328072,670499840,.014587709,.061670646,2.1280124,1.798831,6.0425797,2763.752,30
2016,50 to < 75',Bottom Trawl,63597713.35757986,670499840,.094851196,.22341686,89.967491,1.798831,6.0425797,2763.752,30
2016,Less than 30',Pot,133383.6317298412,670499840,.00019893164,.0016954046,.00039573797,1.798831,6.0425797,2763.752,30
2016,50 to < 75',Scallop Dredge,106584867.9728298,670499840,.15896331,.29234654,252.69333,1.798831,6.0425797,2763.752,30
2016,75 and above,Clam Dredge,22943466.62712097,670499840,.034218453,.11548694,11.709025,1.798831,6.0425797,2763.752,30
2016,Less than 30',Hand,310251.1421240158,670499840,.00046271621,.0035529186,.0021410629,1.798831,6.0425797,2763.752,30
2016,75 and above,Hand,4411.147674232721,670499840,6.5788945e-06,.000078497025,4.3281852e-07,1.798831,6.0425797,2763.752,30
2016,75 and above,Purse Seine,1628228.15201807,670499840,.0024283796,.014620135,.058970276,1.798831,6.0425797,2763.752,30
2016,30 to < 50,Clam Dredge,246631.8188934326,670499840,.00036783278,.0029087781,.0013530095,1.798831,6.0425797,2763.752,30
2016,30 to < 50,Longline,583471.9774095267,670499840,.00087020447,.0061321417,.0075725582,1.798831,6.0425797,2763.752,30
2016,50 to < 75',Clam Dredge,750759.0327529907,670499840,.0011197005,.0076080221,.012537292,1.798831,6.0425797,2763.752,30
